title,author,release_date,page_count,language,publisher,genre,format,reviews,ratings,description,avg_score,ibsn,link
Pan na Wisiołach. Krzyk Mandragory,Piotr Kulpa,2014-05-15,,polski,Videograf,horror,papier,218,38,"Pętla wokół Smutów zaciska się. Kto jest temu winien, pytają. Odpowiedzi coraz bardziej ich od siebie oddalają i dezorientują. Magda traci zaufanie do męża. Czaruś buntuje się przeciw rodzicom i ucieka z domu. Tymoteusz w obawie przed wyjawieniem mrocznej tajemnicy rezygnuje z możliwości uleczenia syna. Ta kropla przepełnia czarę goryczy. Po wypadku Tymka w szopie nic nie będzie takie samo. W zamian za uratowanie życia Smuta staje się zakładnikiem Bargieła, który za pomocą mandragory realizuje swój szatański plan.Tymczasem rodziną Smutów interesują się agenci CBA, co jeszcze bardziej komplikuje niełatwą sytuację Tymoteusza. Uwięziony w ciele Cygana, rozdarty między żoną a demonicą, narażony na wrogość mieszkańców wioski, próbuje nade wszystko ratować syna, który całkowicie zagubił się w lawinie krwawych wydarzeń…","6,9",9788378353225,https://lubimyczytac.pl/ksiazka/222813/pan-na-wisiolach-krzyk-mandragory
TORTURED,Matt Shaw,2014-05-14,137,angielski,Amazon Digital Services,horror,e-book,1,1,"WARNING: This is an extreme horror novel. Some scenes may offend or cause upset. With that in mind, please be aware this story is intended for a mature audience only.When financial problems hit Ryan he is forced to move his family to a smaller, more cost-effective, home on the outskirts of the city. But when his decisions lead him - and his family - directly into the path of a vicious serial killer who enjoys nothing more than to torture his victims, Ryan soon realises things will never be the same for any of them again.","7,0",,https://lubimyczytac.pl/ksiazka/3855912/tortured
The Ritual,Adam Nevill,2014-05-08,368,angielski,Pan Macmillan,horror,papier,16,3,"From Britain's 'master of horror', Adam Nevill, comes The Ritual, winner of the August Derleth Award. Perfect for fans of Stephen King. In the forests of Scandinavia, an ancient presence starts its nightmare hunt once again...Four old university friends reunite for a hiking trip in the Scandinavian wilderness of the Arctic Circle. No longer young men, they have little left in common and tensions rise as they struggle to connect. Frustrated and tired they take a shortcut that turns their hike into a nightmare that could cost them their lives.Lost, hungry and surrounded by forest untouched for millennia, they stumble across an isolated old house. Inside, they find the macabre remains of old rites and pagan sacrifices; ancient artefacts and unidentifiable bones. A place of dark ritual and home to a bestial presence that is still present in the ancient forest, and now they’re the prey.As the four friends struggle toward salvation they discover that death doesn’t come easy among these ancient trees…","6,5",9781447263418,https://lubimyczytac.pl/ksiazka/250667/the-ritual
Japanese Fairy Tales,Yei Theodora Ozaki,2014-05-06,206,angielski,BookRix,"baśnie, legendy, podania",e-book,0,0,Ta książka nie posiada jeszcze opisu.,"0,0",9783736808690,https://lubimyczytac.pl/ksiazka/4972909/japanese-fairy-tales
Lovecraft's Monsters,Elizabeth Bear,2014-05-01,,angielski,Tachyon Books,horror,e-book,4,0,"Prepare to meet the wicked progeny of the master of modern horror. In Lovecraft's Monsters, H. P. Lovecraft's most famous creations—Cthulhu, Shoggoths, Deep Ones, Elder Things, Yog-Sothoth, and more, appear in all their terrifying glory. Each story is a gripping new take on a classic Lovecraftian creature, and each is accompanied by a spectacular original illustration that captures the monsters' unique visage.Contributors include such literary luminaries as Neil Gaiman, Joe R. Lansdale, Caitlín R. Kiernan, Karl Edward Wagner, Elizabeth Bear, and Nick Mamatas. The monsters are lovingly rendered in spectacular original art by World Fantasy Award–winning artist John Coulthart (The Steampunk Bible).Legions of Lovecraft fans continue to visit his bizarre landscapes and encounter his unrelenting monsters. Now join them in their journey...if you dare.","5,0",161696121X,https://lubimyczytac.pl/ksiazka/4821725/lovecraft-s-monsters
World War Cthulhu: A Collection of Lovecraftian War Stories,Glynn Owen Barrass,2014-05-01,350,angielski,Dark Regions Press,horror,papier,1,1,"The world is at war against things that sling and gibber in the darkness, and titans that stride from world to world, sewing madness and death. War has existed in one form or another since the dawn of human civilization, and before then, Elder terrors battled it out across this planet and this known universe in ways unimaginable.It has always been a losing battle for our side since time began. Incidents line the Innsmouth raid, chronicled by H.P. Lovecraft, mere blips of victory against an insurmountable foe. Still we fight, against these incredible odds, in an unending nightmare, we fight, and why? For victory, for land, for a political ideal? No, mankind fights for survival.","6,0",,https://lubimyczytac.pl/ksiazka/4817600/world-war-cthulhu-a-collection-of-lovecraftian-war-stories
Oczy pełne strachu,Jarosław Jakubowski,2014-04-28,416,polski,Zysk i S-ka,horror,papier,67,15,"Było tutaj od zawsze, jeszcze zanim my się pojawiliśmy. Zło. Najpotężniejszy z żywiołów. Wszechobecne i nieogarnięte. Oczy pełne strachu ukazują różne formy zła - jako zdarzenia dnia codziennego i zjawiska nadprzyrodzone; jako emocje znane każdemu, kto jest wrażliwy na otaczającą go rzeczywistość. To historie zwykłych ludzi, którym przytrafiają się rzeczy niezwykłe. Opowieść o frustracji i nienawiści, która przybiera materialną formę. O tym, jak to jest naprawdę wejść w umysł innego człowieka i spróbować go poznać. Jak samotność i odrzucenie przez społeczeństwo prowadzą do tragedii. Poznaj ludzi, którzy szukają akceptacji, ciepła i miłości w szaleńczo pędzącym szarym tłumie. Odwiedź wymierające miasta na prowincji i wielkie bezosobowe blokowiska. Przeżyj spotkania z niezwykłym. W starciu ze złem każdy z nas skazany jest na nierówną samotną walkę. Ale nie zdołasz przed nim uciec. Gdy ukaże swoje oblicze, będzie już za późno. A może jednak to właśnie tobie się uda? Spróbujesz?","6,3",9788377853801,https://lubimyczytac.pl/ksiazka/218326/oczy-pelne-strachu
Pinokio,Manuela Adreani,2014-04-28,,polski,Wydawnictwo Olesiejuk,"baśnie, legendy, podania",papier,3,2,"Sięgnij po niezwykłą historię drewnianego pajacyka Pinokia na motywach powieści Carla Collodiego, która od lat wzrusza małych czytelników na całym świecie, wzbogaconą pięknymi ilustracjami oddającymi magię oraz liryzm tej ponadczasowej opowieści.","6,3",9788327413253,https://lubimyczytac.pl/ksiazka/4844984/pinokio
Len,Hans Christian Andersen,2014-04-25,11,polski,Wolne Lektury,"baśnie, legendy, podania",e-book,28,8,"""Lato. Szumią lasy, kołyszą się zboża, pachną łąki kwieciste. Len zakwitł. Całe pole błękitnieje. Na zielonych łodyżkach patrzą w niebo kwiatki, drobne, błękitne, lekkie, delikatniejsze od skrzydeł motyla. Słońce je pieści, grzeje swymi promieniami, a chmury poją deszczem. I dobrze, miło zielonej roślince, jak dziecku, gdy je matka umyje, nakarmi i pocałuje.Len był bardzo szczęśliwy.""","7,3",9788372782854,https://lubimyczytac.pl/ksiazka/249748/len
Listek z nieba,Hans Christian Andersen,2014-04-25,9,polski,Wolne Lektury,"baśnie, legendy, podania",e-book,32,5,"""Wysoko, w przejrzystym i jasnym powietrzu płynął anioł Boży z rajskim kwiatem w ręku. Gdy go podnosił do ust, jeden mały płatek oderwał się leciuchny i jak motyl biały spadał ku ziemi. W zielonym lesie upadł na grunt miękki i wypuścił korzonek, potem kiełek w górę i zaczął rosnąć.— A to co za przybłęda? — zawołały zdziwione rośliny. — Nikt go tu nie zna, z nikim nie jest spokrewniony, nawet niepodobny do nikogo. Natręt!Przypatrywały mu się z daleka z pogardą, ale nawet osty i dzikie pokrzywy rozmawiać z nim nie chciały.""","6,2",9788372782854,https://lubimyczytac.pl/ksiazka/249956/listek-z-nieba
Ślimak i róża,Hans Christian Andersen,2014-04-25,8,polski,Wolne Lektury,"baśnie, legendy, podania",e-book,31,8,"""Nad rowem wyrósł szpaler leszczynowy, poza nim rozciągały się łąki i pola, a z drugiej strony był ogród, a w ogrodzie zakwitł krzak róży.Pod krzakiem siedział ślimak i myślał o sobie.— Zaczekaj — mówił — przyjdzie czas i na mnie, a wtedy się okaże moja wartość. Na coś lepszego jestem przeznaczony, niż dawać światu róże lub orzechy, a choćby mleko, jak krowy i owce.""","6,3",9788378817529,https://lubimyczytac.pl/ksiazka/263446/slimak-i-roza
Matka,Hans Christian Andersen,2014-04-24,11,polski,Wolne Lektury,"baśnie, legendy, podania",e-book,40,10,"""Przy kolebce chorego dziecka siedziała matka bardzo niespokojna o swoje ukochane maleństwo. Ze smutkiem patrzyła na bladą twarzyczkę i zamknięte oczy dzieciny, z niepokojem śledziła jego ciężki oddech, to znów zwracała oczy łez pełne ku niebu.Wtem ktoś zapukał do drzwi. Był to ubogi staruszek otulony derką, jaką otulają konie, gdyż na świecie mróz był potężny, a wiatr ostry siekł po twarzy jakby nożem.Dziecię zasnęło właśnie, a że staruszek drżał z zimna, więc poczciwa kobieta prędko zagrzała piwa, aby ubogi miał się czym rozgrzać choć trochę. Usiadł on obok kołyski dziecięcia i patrzył na nie długo i uważnie; matka usiadła także z drugiej strony i gładziła chudą, maleńką rączynę.""","7,5",9788372782854,https://lubimyczytac.pl/ksiazka/253277/matka
Zamczysko zła,Beata Cwirko-Godycka,2014-04-24,242,polski,Psychoskok,horror,e-book,6,1,"Treść Zamczyska zła rozgrywa się w większości na zamku, który jest siedzibą zła. W nim znajduje się zejście do czeluści piekielnych. Król i królowa są głównymi bohaterami, a potem córka, która jest dzieckiem królowej i diabła. Z boku tytułowego zamczyska znajduje się czarny las, w którym żyje zła wiedźma - to przyjaciółka naszej królowej, a w późniejszym czasie i jej dziecka. Kiedy dziewczynka dorasta, uczy ją różnych czarów oraz jak sporządzać wywary i mikstury. Czarownica towarzyszy dziewczynie do samego końca i jest światkiem jej okropnej śmierci.","6,0",9788379001965,https://lubimyczytac.pl/ksiazka/223535/zamczysko-zla
Tomcio Paluszek. Moje pierwsze baśnie,Herve Le Goff,2014-04-22,16,polski,Wydawnictwo Olesiejuk,"baśnie, legendy, podania",papier,4,0,"Dawno, dawno temu…Pięknie ilustrowana historia Tomcia Paluszka, która pozwoli dzielić z najmłodszymi przyjemność płynącą z czytania wspaniałych baśni.","6,0",9788327406675,https://lubimyczytac.pl/ksiazka/262348/tomcio-paluszek-moje-pierwsze-basnie
Najpiękniejsze baśnie,praca zbiorowa,2014-04-22,232,polski,Wydawnictwo Olesiejuk,"baśnie, legendy, podania",papier,4,0,"Wspaniale ilustrowane baśnie zapewniają małym czytelnikom niezapomniane chwile spędzone w krainie wróżek i czarodziejów, pięknych księżniczek i złych królowych, dobrych krasnoludków i mówiących zwierząt.","9,3",9788327417800,https://lubimyczytac.pl/ksiazka/4537922/najpiekniejsze-basnie
Królewna Śnieżka. Moje pierwsze baśnie,Lucie Brunelliere,2014-04-22,16,polski,Wydawnictwo Olesiejuk,"baśnie, legendy, podania",papier,3,0,"Dawno, dawno temu…Pięknie ilustrowana historia Królewny Śnieżki, która pozwoli dzielić z najmłodszymi przyjemność płynącą z czytania wspaniałych baśni.","7,7",9788327406637,https://lubimyczytac.pl/ksiazka/262344/krolewna-sniezka-moje-pierwsze-basnie
Złotowłosa i trzy misie. Moje pierwsze baśnie,Elen Lescoat,2014-04-22,16,polski,Wydawnictwo Olesiejuk,"baśnie, legendy, podania",papier,1,0,"Dawno, dawno temu…Pięknie ilustrowana historia Złotowłosej i misiów, która pozwoli dzielić z najmłodszymi przyjemność płynącą z czytania wspaniałych baśni.","7,0",9788327406644,https://lubimyczytac.pl/ksiazka/262346/zlotowlosa-i-trzy-misie-moje-pierwsze-basnie
Czerwony Kapturek. Moje pierwsze baśnie,Rosalinde Bonnet,2014-04-22,16,polski,Wydawnictwo Olesiejuk,"baśnie, legendy, podania",papier,3,0,"Dawno, dawno temu…Pięknie ilustrowana historia o Czerwonym Kapturku, która pozwoli dzielić z najmłodszymi przyjemność płynącą z czytania wspaniałych baśni.","7,0",9788327406668,https://lubimyczytac.pl/ksiazka/262342/czerwony-kapturek-moje-pierwsze-basnie
